Title,Description,Link,Media URL,Pinterest board
Мужские фото в стиле casual,"Мужские фото в стиле casual. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""СТРОГО сохранить внешность 1:1 — лицо, черты, пропорции, текстуру кожи и возраст без изменений, без ретуши. Фото — эталон внешности. Формат 9:16. Фото..."" Get this prompt and 6000+ more: https://promptshot.ru/p/muzhskie-foto-v-stile-casual-2-40abd/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/muzhskie-foto-v-stile-casual-2-40abd/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/PixelNanoBot_ChatExport_2026-03-14/677/1/0.jpg,Мужчины
Мужские фото в стиле casual,"Мужские фото в стиле casual. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""СТРОГО сохранить внешность 1:1 — лицо, черты, пропорции, текстуру кожи и возраст без изменений, без ретуши. Фото — эталон внешности. Формат 9:16. Фото..."" Get this prompt and 6000+ more: https://promptshot.ru/p/muzhskie-foto-v-stile-casual-1-b4055/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/muzhskie-foto-v-stile-casual-1-b4055/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/PixelNanoBot_ChatExport_2026-03-14/677/0/0.jpg,Мужчины
500+ образов для фотосессии — и ни одного промта,"500+ образов для фотосессии — и ни одного промта. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""A woman stands in a studio against a plain background, her body turned three-quarters, her head turned toward the lens and slightly tilted back. Her g..."" Get this prompt and 6000+ more: https://promptshot.ru/p/500-obrazov-dlya-fotosessii-i-ni-odnogo-promta-66e1a/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/500-obrazov-dlya-fotosessii-i-ni-odnogo-promta-66e1a/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/ii_photolab_ChatExport_2026-03-14/5271/0/0.jpg,Девушки
"A woman stands in a studio against a plain background, her body turned three-quarters, one shoulder ","A woman stands in a studio against a plain background, her body turned three-quarters, one shoulder slightly forward, on. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""A woman stands in a studio against a plain background, her body turned three-quarters, one shoulder slightly forward, one hand on her waist, and the o..."" Get this prompt and 6000+ more: https://promptshot.ru/p/a-woman-stands-in-a-studio-against-a-plain-background-her-body-turned-three-quar-69dad/?utm_sour",https://promptshot.ru/p/a-woman-stands-in-a-studio-against-a-plain-background-her-body-turned-three-quar-69dad/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/ii_photolab_ChatExport_2026-03-14/5265/0/0.jpg,Девушки
"A woman stands in a studio space against a plain background, her body turned three-quarters, her hea","A woman stands in a studio space against a plain background, her body turned three-quarters, her head turned toward the . Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""A woman stands in a studio space against a plain background, her body turned three-quarters, her head turned toward the lens. One arm is raised to her..."" Get this prompt and 6000+ more: https://promptshot.ru/p/a-woman-stands-in-a-studio-space-against-a-plain-background-her-body-turned-thre-f79fb/?utm_sour",https://promptshot.ru/p/a-woman-stands-in-a-studio-space-against-a-plain-background-her-body-turned-thre-f79fb/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/ii_photolab_ChatExport_2026-03-14/5268/0/0.jpg,Девушки
Сделай такое же фото в два клика 👁️‍🗨️  🩵Выбери «Создать фото» – обычный или Super-HD (Ultra режи,"Сделай такое же фото в два клика 👁️‍🗨️  🩵Выбери «Создать фото» – обычный или Super-HD (Ultra режим)🩵 🩵Загрузи свои . Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""СТРОГО сохранить внешность 1:1 — лица женщины и девочки, черты, пропорции, возраст. Фото — эталон. Формат 3:4. Женщина с волнистыми волосами сидит на ..."" Get this prompt and 6000+ more: https://promptshot.ru/p/sdelay-takoe-zhe-foto-v-dva-klika-vyberi-sozdat-foto-obychnyy-ili-super-hd-ultra-bafab/?utm_sour",https://promptshot.ru/p/sdelay-takoe-zhe-foto-v-dva-klika-vyberi-sozdat-foto-obychnyy-ili-super-hd-ultra-bafab/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/bananogenpromt_ChatExport_2026-03-13/1288/0/0.jpg,Девушки
Не меняй черты лица. Крупный драматичный close-up семьи из 3 человек на фоне тёмной кухни: мужчина с,"Не меняй черты лица. Крупный драматичный close-up семьи из 3 человек на фоне тёмной кухни: мужчина слева в профиль с пол. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""Не меняй черты лица. Крупный драматичный close-up семьи из 3 человек на фоне тёмной кухни: мужчина слева в профиль с полуопущенными глазами режет хлеб..."" Get this prompt and 6000+ more: https://promptshot.ru/p/ne-menyay-cherty-litsa-krupnyy-dramatichnyy-close-up-semi-iz-3-chelovek-na-fone-e9e56/?utm_sourc",https://promptshot.ru/p/ne-menyay-cherty-litsa-krupnyy-dramatichnyy-close-up-semi-iz-3-chelovek-na-fone-e9e56/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/ChatBananahMama_ChatExport_2026-03-15/17764/0/0.jpg,Девушки
"Не меняя внешности женщины с фото, эффектный кинематографический образ с динамикой и мягкой интимнос","Не меняя внешности женщины с фото, эффектный кинематографический образ с динамикой и мягкой интимностью. Женщина в легко. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""Не меняя внешности женщины с фото, эффектный кинематографический образ с динамикой и мягкой интимностью. Женщина в легком движении — распущенные длинн..."" Get this prompt and 6000+ more: https://promptshot.ru/p/ne-menyaya-vneshnosti-zhenshchiny-s-foto-effektnyy-kinematograficheskiy-obraz-s-3147f/?utm_sourc",https://promptshot.ru/p/ne-menyaya-vneshnosti-zhenshchiny-s-foto-effektnyy-kinematograficheskiy-obraz-s-3147f/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/ChatBananahMama_ChatExport_2026-03-15/17761/0/0.jpg,Девушки
Студийные портретные кадры,"Студийные портретные кадры. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""СТРОГО сохранить внешность 1:1 — лицо, черты, пропорции, текстуру кожи и возраст без изменений, без ретуши. Фото — единственный эталон внешности. Форм..."" Get this prompt and 6000+ more: https://promptshot.ru/p/studiynye-portretnye-kadry-2-4685f/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/studiynye-portretnye-kadry-2-4685f/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/LEXYGPT_ChatExport_2026-03-13/1498/1/0.jpg,Девушки
Студийные портретные кадры,"Студийные портретные кадры. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""СТРОГО сохранить внешность 1:1 — лицо, черты, пропорции, текстуру кожи и возраст без изменений, без ретуши. Фото — единственный эталон внешности. Форм..."" Get this prompt and 6000+ more: https://promptshot.ru/p/studiynye-portretnye-kadry-1-9f27c/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/studiynye-portretnye-kadry-1-9f27c/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/LEXYGPT_ChatExport_2026-03-13/1498/0/0.jpg,Девушки
Фото с солнечным светом,"Фото с солнечным светом. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""Стиль Vogue. Сохранить внешность 1:1. Фото-эталон. Кинематографичный портрет девушки. Тело направлено вбок, голова и взгляд в камеру. Длинные волосы д..."" Get this prompt and 6000+ more: https://promptshot.ru/p/foto-s-solnechnym-svetom-b40be/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/foto-s-solnechnym-svetom-b40be/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/PixelNanoBot_ChatExport_2026-03-14/675/0/0.jpg,Девушки
трендовое парное фото,"трендовое парное фото. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""Не меняя внешность и волосы\. Пара в машине, на панорамной крыше снаружи с густыми случайными тюльпанами: ""Широкоугольный нижний ракурс изнутри автомо..."" Get this prompt and 6000+ more: https://promptshot.ru/p/trendovoe-parnoe-foto-756ab/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/trendovoe-parnoe-foto-756ab/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/Hvhvgybot_ChatExport_2026-03-15/1140/0/0.jpg,Пары
Реалистичная серия кадров на балконе,"Реалистичная серия кадров на балконе. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""СТРОГО сохранить внешность 1:1 — лицо, черты, пропорции, текстуру кожи и возраст без изменений. Фото — эталон внешности. Формат 3:4. Фотореалистичная ..."" Get this prompt and 6000+ more: https://promptshot.ru/p/realistichnaya-seriya-kadrov-na-balkone-2-20322/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/realistichnaya-seriya-kadrov-na-balkone-2-20322/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/LEXYGPT_ChatExport_2026-03-13/1496/1/0.jpg,Девушки
Реалистичная серия кадров на балконе,"Реалистичная серия кадров на балконе. Ready-to-use AI photo prompt — copy and paste into ChatGPT or Gemini. ""СТРОГО сохранить внешность 1:1 — лицо, черты, пропорции, текстуру кожи и возраст без изменений. Фото — единственный эталон внешности. Формат 3:4. Фото..."" Get this prompt and 6000+ more: https://promptshot.ru/p/realistichnaya-seriya-kadrov-na-balkone-1-6f5ee/?utm_source=pinterest&utm_medium=pin",https://promptshot.ru/p/realistichnaya-seriya-kadrov-na-balkone-1-6f5ee/?utm_source=pinterest&utm_medium=pin,https://bk07-67ud-ea1y.gw-1a.dockhost.net/storage/v1/object/public/prompt-images/telegram/LEXYGPT_ChatExport_2026-03-13/1496/0/0.jpg,Девушки
